id,accountid,pid,spid,target,amount,assetcode,assetissuer,memo,itype,qr,qrtype,status,txhash,created,payed,cb,paymemo,trust,sn,utype,assetname,assetlabel,platform,version,ip
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,f8c0adc390b2e8759c626d56cf593038335b0651474f3fb662da7d6c62fea8e9,15:03.7,15:15.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,378c571551e8ccda821aab84bb134d4073ae444bbc80f121161166c593fb1326,15:41.6,15:53.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,70640bde2cebe19c0d54ff0971e0e9d9d295fa7bd60a4d16139bd795a12b14f0,2019/12/17 22:16,16:30.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,1fd98844c19a1110e981fad8a51ff0217cde10ad2b2b5bfa1425ca8f6b2b1ab8,16:57.6,17:10.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,e13c959ed5b006b067d7d15b6a23d56444f8737a16b272e2346b9e786e395795,17:36.1,17:50.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,50215e778cdc26f4f466ee09695b6cdbf7f4fe1ee13e1d3af7867d831c956f8a,18:22.2,18:33.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,099e9f742e1727af81331eba20d03dffa8443f70f0c6bb87a5cd81f75c69ebd9,18:50.1,19:03.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,e2d748e80e463345f90136660a95167a5edb14a2096bff5198288014b047dfe2,19:24.7,19:38.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,d5bb78c64f01fa248484d827668d3456df24a34dabdda4c20fc565f6b7175db2,20:06.1,20:19.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,c8fe724c8caa9a4cf9c19a013fff860c714a75aca58a7702b8d2322dff07d823,20:33.6,20:46.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,add76d9cbe30d8059a93771c4503be06c8f117faae81096d1693cabd2cdaa75d,21:13.9,21:28.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,c28b48420c1215214c5098d760919e7ae5f6325d001c709286e80a264db95439,21:48.8,22:01.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,a2e4de9762ecca70a11dff1a1d6ec9b2dd74ac8cba90aa44391fdc21b3e86d95,22:49.1,23:01.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,45214cd7592efcc515a6e6f7034b35a4ffbe51a48c15b4d63d3a1be0956172fe,23:58.0,24:10.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,dc874305ecb2b8b23bac22b8a891201112f332017b6da2eeefda567608e5fb72,24:34.6,24:47.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,84b1e7db692c34180ec34876c070fd6ec5b965e06cc6a7a4298289c8bcd28c74,25:11.3,25:24.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,d3636825eba9d425d185cac040b90eba374067a682c521407471630211e31374,25:38.1,25:51.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,df5af1ab336d04866d74920d1407afb21a86936380b0aabba0d7ad69b045f35f,26:06.0,26:19.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,f6791dafa81999296f78b325e38679dcc479848bd5b120b21fce889cf5e7626a,26:41.3,26:52.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,949cb6f02f5f8f3c829b14617c6e05aa53bc7b1573f3ff777bf7fe3e9e98b8a4,27:05.3,27:18.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,8f5226f7de3f3b32488831bf15011cb4b775a9be07743d140e015056c6da940a,27:38.6,27:53.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,7e15f03b63b28251fb540a22c19deb791d1003dc1840a810610758dc218b291c,28:22.1,28:36.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,5b30208f7bffc3ba02600b65e7b91074900b2ee29a1b7b93f665427f5ef60113,29:05.7,29:17.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,45c398d6a96a2ef3f95724815e7ac1781107c6f1cd1e15a78d71c5fd34c0fb04,29:55.4,30:07.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,9709248e1d65d31b31a298f77126fb0e6c516d1cbc034d3f77ccae01f912b1db,30:36.0,30:48.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,4e689fa21f14897a86a6ca928bc49a36ae278118c17c9ce6d72da18df2c4c549,31:23.5,31:37.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,d1be6e8db4e7011f48bc3f529173349a234a615ad3d627dd1b5979acb90d69a7,31:56.7,32:09.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,8455600660bac81ea0781cbc253b20f4b5d023706ae7d955fc76ff0f569c69cf,32:40.7,32:52.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,e3b652ed4ee3a4ebfe9d7d0ee521b92c2c4b91a17f798621b3a8e68f056e1da4,33:23.3,33:36.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,4ebb6f00cd27b500eccd82e0e6546750b5138f40462b344e63b3f93b1fdc44cb,34:57.0,35:10.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,19bfdd1fda583a27a890bd0d2046117a45c3b21a9a36c1f2e84fbc8d00017aea,35:33.9,35:44.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VCEVOPO6KW7ZRCHWVTA5D4XDIMNR5YYAVJKNJY4Q2Q5GNWHZJPA6X4SR,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07171s5i0psjw1ynfkb7,1,2,3f3d51361d45bb8fbb6103d800857e07f316c13c16d49cde81979a1be33ad430,36:00.6,36:12.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,39.71.59.168
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx19493xjmolysyfukys96?t=1575942458936,1,2,50d90389d3a9fa4654dae0fc484f3c854bf624da0e318aded4f9d9a01745fe49,10:27.3,10:40.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,60.208.82.182
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx19493xjmolysyfukys96?t=1575942458936,1,2,96ee6bb80899ca3e530c2dd0a789bb32d7cdfa7634e32788216fa668d7c7825b,11:44.4,11:56.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,60.208.82.182
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx19493xjmolysyfukys96?t=1575942458936,1,2,2bdcc87becc40bf9dae4f90641864048226fbc76fe8b8d6c942af214d4be6e53,12:16.2,12:27.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.82.182
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx19493xjmolysyfukys96?t=1575942458936,1,2,15d29e05296314b4d630a85c67dc7fb15ded9baa9bff4d74e7377350f94ec333,12:51.2,13:02.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.82.182
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx19493xjmolysyfukys96?t=1575942458936,1,2,fbaeed3ae0cac69802e5c854102fd978f6fc5f9bd6430ecaaa51ae925025eea2,13:25.4,13:39.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,60.208.82.182
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx19493xjmolysyfukys96?t=1575942458936,1,2,a95c4044b65dcfac3beafb7b0157bda1fbcb241dfb3013b65d887c4e2a44def8,14:29.8,14:44.7,,1.21E+18,-1,ffffffff-a0da-336e-a0da-336e00000000,0,HCT,HCT,android,1,60.208.82.182
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx19493xjmolysyfukys96?t=1575942458936,1,2,522b2cafc33847f4432d77b376a4e47e09436bb3eecf09eae47068adca8941f0,15:18.7,15:32.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.82.182
